89,57,38,93,32,98,70,80,85,62
98,46,52,41,93,22,9,32,47,60
81,77,35,35,24,77,35,76,15,58
73,7,89,83,35,63,11,12,65,62
78,25,75,29,24,58,0,30,83,78
88,77,33,83,39,19,47,80,95,34
42,62,10,80,80,6,11,42,48,28
8,3,51,4,67,25,89,80,6,36
6,90,30,5,95,63,74,33,73,34
22,94,0,85,85,98,67,42,48,43
65,32,4,52,56,19,5,0,88,24
3,56,76,58,67,26,70,91,56,76
9,12,92,25,64,10,37,43,97,28
80,60,85,1,27,53,88,46,3,2
5,96,35,4,53,93,82,88,82,63
0,79,65,46,94,26,25,38,63,28
74,84,54,89,24,33,32,66,21,14
17,20,64,96,63,95,35,49,9,12
98,9,29,99,80,24,9,3,24,80
29,70,45,84,74,71,15,55,82,45
19,56,79,78,84,51,15,1,13,80
28,2,38,62,20,16,89,42,83,59
69,56,85,53,34,33,47,13,50,56
84,99,73,73,31,95,4,72,96,36
85,51,49,16,33,20,51,91,35,27
69,44,27,13,19,31,95,60,7,83
46,50,94,36,92,99,40,12,32,60
70,34,74,32,3,72,90,33,41,77
74,30,79,56,94,43,45,23,47,26
55,67,2,65,79,90,56,41,46,1
15,77,17,78,64,37,10,28,96,78
3,31,99,48,94,76,66,59,0,54
11,6,43,7,87,38,55,15,36,70
69,39,67,24,36,66,70,14,87,86
94,3,81,40,94,8,43,66,32,99
59,25,3,71,79,2,57,45,36,92
89,17,35,1,60,77,16,93,94,53
69,38,50,49,9,0,49,77,64,93
96,96,86,8,92,10,96,64,55,10
93,29,71,7,81,6,53,46,24,8
85,23,60,14,78,95,96,21,15,87
4,78,50,69,13,57,4,42,20,33
59,51,14,88,29,97,78,66,37,73
87,62,26,8,37,19,21,93,67,42
22,28,91,4,5,43,39,56,42,99
6,39,49,73,51,61,62,92,15,87
22,26,2,6,85,37,63,64,93,85
75,3,6,8,64,90,66,37,9,78
69,90,46,66,3,40,19,83,69,36
67,90,35,8,58,7,45,41,90,19
51,42,31,37,40,15,68,79,83,52
20,33,94,46,21,20,26,85,63,14
59,60,73,16,99,89,82,6,33,35
21,12,75,15,51,34,12,55,46,55
17,45,39,46,4,4,66,1,76,4
33,4,63,11,83,55,3,12,65,87
43,8,8,91,16,14,21,85,76,92
72,4,91,67,41,24,8,24,22,69
15,3,73,96,81,14,55,87,62,89
10,63,96,14,62,18,22,83,3,23
82,44,52,97,48,22,3,15,88,26
91,63,25,93,49,43,52,6,34,19
53,91,32,9,59,28,65,79,44,25
57,65,17,57,23,50,52,83,40,98
18,98,40,12,50,87,71,4,46,11
32,27,83,16,38,34,99,45,14,38
72,27,4,68,53,42,89,4,71,61
0,47,14,62,16,21,66,49,48,19
69,61,78,24,23,11,43,65,63,22
61,24,60,85,40,3,84,31,30,46
64,28,38,41,33,35,82,50,36,62
6,77,52,76,86,93,90,24,31,18
79,8,37,2,49,29,63,87,29,84
3,29,53,21,5,86,39,77,39,83
64,18,75,34,85,85,51,35,78,63
83,39,26,7,89,37,0,56,39,1
81,53,98,90,31,88,76,78,21,24
47,98,64,57,59,21,73,50,71,59
54,43,20,43,32,31,58,77,12,88
9,59,85,21,71,95,31,35,71,35
62,38,14,25,8,95,11,39,64,37
86,97,89,11,22,50,94,11,3,28
33,45,94,6,92,74,21,59,66,76
73,24,69,15,9,11,87,17,78,70
65,66,25,55,98,90,31,51,44,25
76,96,45,40,88,38,77,28,3,14
77,35,97,18,96,8,8,6,38,52
51,13,50,1,37,1,10,13,87,23
3,86,57,95,69,97,93,42,31,30
77,59,46,77,1,99,39,48,41,40
1,39,94,1,83,52,97,60,70,98
25,66,25,26,52,63,1,45,75,51
56,5,55,88,88,53,36,53,21,79
48,71,2,37,91,53,31,82,86,47
1,9,31,32,53,21,58,22,31,11
1,38,91,50,87,47,89,7,70,26
66,55,3,16,48,87,4,8,49,36
5,66,33,29,21,26,86,80,88,31
22,95,59,44,69,49,15,64,21,37
93,80,34,20,45,79,21,67,98,42
20,82,23,84,31,3,61,39,47,28
64,30,74,81,80,0,30,59,88,74
85,63,87,96,42,25,80,43,43,30
68,37,18,44,38,23,79,81,12,33
50,81,85,94,67,64,82,67,93,65
21,77,78,15,64,14,71,32,1,46
95,54,90,35,15,15,91,82,21,1
74,90,55,76,31,44,62,14,63,69
19,76,32,68,84,57,26,75,39,63
20,91,79,20,28,7,10,31,67,32
38,63,35,32,78,74,70,61,19,2
56,51,12,68,24,15,17,78,28,10
57,11,99,7,82,48,57,20,31,10
76,5,52,22,4,54,29,98,7,25
26,13,86,75,12,80,42,1,57,28
5,83,60,31,91,39,3,27,34,16
93,43,28,43,45,5,44,89,15,91
46,85,33,83,96,16,62,51,95,42
57,67,16,94,68,2,77,37,83,71
70,90,52,27,32,15,55,13,37,27
15,72,19,15,67,1,37,97,67,13
42,22,48,94,61,7,32,51,19,58
66,91,66,80,41,81,66,96,43,49
14,62,85,99,68,7,49,13,96,62
65,52,43,77,76,67,77,59,30,93
1,15,91,4,34,29,45,61,50,88
63,24,35,46,43,4,32,50,81,33
41,20,72,13,11,78,51,94,77,57
8,97,25,20,74,52,81,47,41,30
88,67,25,88,94,15,96,68,22,83
46,3,35,70,88,6,96,12,17,22
16,36,50,43,52,99,63,79,63,27
2,55,59,96,73,72,55,67,39,46
70,68,66,49,18,53,66,60,95,75
23,19,23,75,10,4,8,73,23,98
18,30,39,99,97,15,30,76,89,51
18,39,67,78,9,1,77,26,55,78
67,1,51,87,15,18,74,25,11,90
72,30,74,91,94,24,46,94,20,90
72,36,40,73,95,70,75,43,76,60
53,18,60,59,82,41,42,18,71,90
49,51,47,27,77,90,51,47,30,93
73,73,38,1,81,74,31,52,93,34
33,21,69,83,13,89,69,21,2,25
74,32,9,57,9,75,70,55,1,37
26,67,66,30,6,94,27,3,30,82
39,14,11,13,70,91,78,7,46,26
71,96,72,54,65,14,72,51,99,99
17,72,88,40,30,51,87,17,92,29
97,92,13,5,61,3,83,8,35,40
99,10,39,0,33,71,86,44,52,94
82,99,45,91,72,74,32,94,15,36
79,13,4,73,39,40,78,58,50,25
31,88,75,54,56,33,22,38,21,0
69,97,33,97,90,16,2,89,73,62
16,59,70,73,64,45,78,73,10,84
80,76,14,86,79,1,89,79,60,56
60,55,16,66,97,37,91,96,26,70
62,79,37,25,58,9,61,7,23,69
94,75,9,80,70,10,35,20,80,72
85,65,68,12,47,45,92,35,78,84
7,46,43,53,25,42,90,38,38,3
10,39,21,67,19,74,44,44,47,59
6,11,6,92,28,16,71,44,46,51
3,61,2,88,10,90,8,32,89,97
17,67,77,41,71,32,73,16,53,12
71,22,10,85,48,30,4,33,49,24
30,50,6,94,86,62,55,82,53,66
40,35,91,35,7,94,79,36,36,89
37,82,43,76,51,82,43,60,61,30
41,81,6,97,77,43,38,71,73,58
42,56,69,95,34,44,86,83,6,92
89,0,68,93,29,22,47,10,57,88
91,2,12,71,39,1,10,14,4,60
75,61,49,66,62,56,63,62,65,8
49,24,98,50,71,4,70,79,65,12
32,63,13,92,13,5,97,47,22,15
38,65,25,72,49,69,51,88,37,84
93,28,28,66,61,88,94,38,39,27
83,35,94,74,50,12,63,79,69,12
40,10,1,83,49,81,84,83,55,27
85,60,97,89,41,25,43,16,57,69
85,67,23,22,1,22,9,92,0,80
98,62,77,98,52,72,3,87,38,45
26,67,75,43,82,43,29,90,27,34
67,63,5,91,66,67,92,80,10,15
39,25,28,76,92,45,96,40,17,74
93,18,44,18,88,54,21,63,95,70
50,18,2,39,92,83,92,5,53,62
48,64,7,72,21,86,12,64,95,52
42,20,18,49,48,9,6,18,86,23
60,25,84,80,62,16,38,29,9,30
64,67,38,69,79,35,30,6,4,86
77,99,15,92,9,55,65,82,57,62
68,44,17,38,24,71,90,91,69,61
22,45,32,72,25,55,86,17,27,83
1,44,48,60,92,66,20,70,45,42
82,12,43,66,21,97,15,33,93,23
31,53,6,60,99,64,9,84,0,20
86,59,25,73,71,91,82,15,5,4
63,16,64,36,9,63,99,54,79,81
81,60,37,28,32,38,79,30,95,87
71,64,29,94,72,79,14,32,41,96
31,39,96,88,99,16,66,60,94,3
41,74,99,10,46,11,9,75,66,55
46,93,43,78,71,22,27,55,41,4
67,56,93,20,98,6,71,79,11,64
83,90,74,6,55,12,4,6,65,5
97,68,42,19,1,7,86,52,55,90
33,17,94,68,76,30,76,17,27,43
97,81,71,5,18,65,51,77,56,27
89,91,51,19,36,29,65,35,92,41
85,94,39,97,6,62,82,73,68,57
13,48,63,14,88,46,71,36,96,15
59,50,20,26,73,62,64,89,29,58
85,59,50,51,60,33,76,6,1,88
19,7,4,47,97,83,37,84,74,89
74,34,11,74,44,50,60,71,33,14
19,12,58,74,43,17,70,59,99,49
22,65,44,13,71,90,44,72,67,25
97,18,15,69,36,58,36,47,62,24
1,50,75,26,53,96,6,36,81,62
43,86,91,13,65,75,66,13,79,81
15,75,60,9,65,8,43,60,48,44
38,37,44,71,87,62,69,81,51,95
98,16,93,17,80,94,28,98,18,6
32,63,88,12,22,18,73,30,83,57
42,35,5,57,58,65,79,16,54,49
53,95,56,35,24,44,9,34,18,35
99,68,97,24,37,75,79,5,18,29
27,56,84,37,15,33,81,64,72,90
95,15,23,59,70,90,35,76,56,2
97,34,84,49,20,65,32,43,15,51
76,47,3,66,32,35,48,46,99,52
69,26,29,76,40,55,23,16,76,93
74,20,23,97,60,91,51,10,14,54
51,33,24,75,44,95,58,93,69,72
72,76,7,75,36,80,74,37,0,92
49,83,53,50,68,15,25,53,73,32
20,9,42,48,55,58,59,32,34,72
55,80,45,34,57,74,52,4,95,93
14,75,2,82,88,22,95,53,38,76
64,77,46,51,44,72,72,8,76,65
37,82,76,33,39,57,63,89,55,75
51,24,20,88,48,6,24,93,79,24
32,69,30,67,0,6,95,63,78,11
10,29,92,33,4,44,86,22,8,99
32,86,6,99,64,63,17,89,24,5
75,7,61,55,64,63,45,33,94,96
43,49,77,25,86,64,71,75,6,25
35,21,23,87,96,59,95,90,43,22
63,81,91,95,13,13,28,10,26,49
87,34,28,1,78,52,51,11,97,56
63,29,79,49,6,57,80,98,63,83
60,48,80,86,69,84,86,1,2,47
64,8,57,59,68,77,95,49,56,51
48,39,74,94,27,84,98,18,67,82
38,46,89,50,23,7,47,11,77,61
80,45,83,74,90,97,23,45,48,30
24,27,8,98,71,54,29,72,75,85
62,49,16,99,55,3,57,56,17,94
38,53,42,94,77,80,97,35,31,9
27,96,67,70,19,29,47,74,38,34
26,4,70,46,12,82,3,68,10,70
69,1,9,13,21,97,11,98,70,40
41,37,55,9,9,92,55,73,54,86
61,35,48,81,85,35,40,43,34,50
60,15,41,3,32,57,16,20,94,97
73,34,40,83,83,54,97,39,67,60
33,24,27,69,23,86,95,1,61,3
49,88,6,60,22,30,39,73,85,13
14,53,68,10,34,73,37,54,64,53
57,8,65,42,79,41,52,41,28,3
23,2,53,22,68,17,68,10,52,10
60,50,12,86,14,18,60,44,37,95
5,82,74,83,50,14,41,23,98,77
45,59,21,75,22,66,57,95,87,74
40,92,38,13,96,31,76,67,88,95
68,26,19,65,32,8,66,76,44,81
54,91,50,93,41,18,4,95,83,11
6,90,46,68,46,28,0,36,13,15
84,39,67,58,56,81,57,38,73,47
22,9,46,67,79,94,78,96,2,21
27,34,5,3,9,71,76,28,70,72
98,37,44,91,97,53,6,92,96,42
59,90,91,99,69,46,14,19,60,63
88,13,0,86,52,64,97,99,22,75
98,76,54,95,48,84,51,73,32,7
24,81,38,21,97,54,36,20,0,86
82,92,88,54,21,86,22,93,7,82
40,56,0,72,18,9,0,42,19,72
47,8,37,71,25,84,35,16,29,87
93,40,58,63,67,9,83,71,47,79
75,86,63,18,31,50,62,15,28,32
8,97,84,66,37,64,50,19,77,39
36,24,14,28,36,59,13,1,97,15
68,66,35,13,69,45,22,18,3,47
61,64,36,49,23,98,49,81,32,92
42,77,54,72,80,84,75,20,93,82
56,78,28,90,74,35,59,42,88,63
20,82,12,85,97,30,88,30,88,99
52,33,63,24,33,28,14,95,89,73
52,61,27,11,59,59,54,10,32,26
71,90,42,50,21,82,8,9,10,98
38,36,47,13,98,86,70,98,83,94
70,78,2,98,68,50,54,76,16,91
12,1,77,80,48,13,67,92,62,54
66,70,88,38,29,54,78,58,63,14
48,42,30,10,22,71,43,6,43,49
96,65,54,54,46,5,28,36,40,89
19,93,92,68,83,54,66,78,54,2
33,86,18,1,83,70,75,41,33,3
88,24,11,18,32,99,73,87,98,15
97,86,83,8,45,59,78,21,45,53
47,6,1,93,25,86,2,77,22,42
7,7,67,82,15,77,59,7,86,15
64,14,83,39,73,15,29,52,98,17
21,75,53,1,61,61,0,68,70,33
33,0,61,48,19,71,3,61,42,62
20,13,50,96,79,38,85,99,83,41
48,5,28,45,93,68,42,97,42,53
56,72,9,34,56,87,41,99,68,1
43,94,16,34,13,89,68,94,29,26
76,77,62,20,2,22,6,22,44,34
27,32,85,7,76,3,96,4,23,21
62,29,54,33,89,31,95,86,1,58
18,96,44,83,39,50,58,62,67,29
96,16,75,30,29,5,71,68,55,32
73,77,88,14,55,7,12,35,41,67
91,40,83,49,69,94,17,7,47,56
60,62,21,38,28,31,0,11,63,24
57,14,21,35,85,32,97,31,63,10
81,36,82,49,79,4,99,9,29,70
10,85,16,91,3,93,34,93,57,70
41,68,51,35,67,35,31,86,96,50
5,73,12,24,96,12,32,3,39,24
26,2,22,0,53,54,41,60,14,43
32,53,22,97,14,91,73,27,44,13
91,98,13,26,79,92,21,92,13,48
99,22,46,45,13,96,71,60,48,63
1,80,96,3,74,25,69,52,77,94
52,34,55,23,4,69,77,46,42,80
75,52,63,4,22,34,12,16,77,12
81,73,85,77,8,87,63,20,64,53
6,70,53,17,38,1,31,16,77,21
72,59,84,4,70,26,74,56,78,74
76,25,82,51,21,70,3,78,74,18
2,37,1,94,78,97,65,94,57,1
6,7,8,27,50,92,26,64,14,16
42,86,57,82,24,62,86,84,49,9
5,5,16,52,33,17,84,75,33,64
77,19,59,84,97,89,49,1,92,56
55,58,54,51,92,16,26,37,97,49
72,18,49,72,26,87,85,97,94,43
20,3,52,38,93,79,37,25,88,43
5,34,77,19,97,66,12,75,26,28
43,60,69,75,36,36,64,41,28,76
59,2,49,25,4,62,81,24,58,70
37,7,32,59,84,58,41,23,54,39
54,86,29,89,29,92,30,19,59,73
68,61,24,60,22,64,42,30,24,30
5,36,42,77,49,44,85,33,31,76
74,50,15,92,59,98,63,97,19,34
98,47,89,0,2,75,61,5,85,26
86,87,41,94,89,72,70,54,89,8
61,40,27,8,1,67,51,62,62,83
21,86,43,31,20,14,21,5,0,55
43,32,97,78,67,33,52,67,57,46
83,13,93,96,47,27,58,34,68,44
31,37,25,79,89,62,72,75,94,84
99,35,20,76,42,99,61,37,66,78
6,76,13,7,42,55,49,91,88,27
23,31,29,54,62,91,42,62,41,46
46,15,27,3,55,23,86,67,79,23
71,29,96,4,20,89,53,97,83,91
87,16,43,60,8,71,14,41,34,70
98,24,31,10,34,30,90,6,26,13
62,4,68,86,75,64,83,10,11,57
90,51,62,94,16,77,98,2,38,97
85,57,40,43,11,2,76,0,52,38
7,96,28,32,56,29,34,90,3,82
49,0,48,17,43,29,25,73,70,60
4,82,4,86,61,2,47,71,44,44
49,23,94,72,69,92,20,12,49,29
17,91,49,92,14,71,0,91,3,49
80,79,49,85,8,11,86,69,67,13
71,25,45,61,9,57,26,85,21,79
76,29,33,96,54,47,18,13,4,17
82,38,96,54,40,29,47,71,71,31
9,11,57,98,71,94,27,86,96,58
68,83,83,41,99,34,54,15,11,42
98,63,11,88,8,92,27,27,70,20
61,35,53,89,40,89,29,51,80,32
45,62,9,17,11,8,49,86,69,81
57,10,52,45,45,97,69,61,30,58
69,17,65,3,15,68,61,13,53,2
35,82,54,64,47,52,67,46,36,89
5,79,66,66,92,24,77,29,45,88
19,38,3,76,85,82,33,70,71,69
24,10,14,47,72,17,72,36,21,13
13,21,39,55,0,42,15,73,32,99
76,46,22,75,38,69,27,4,4,59
25,32,83,12,31,21,66,99,57,89
88,56,57,4,59,63,62,13,12,88
14,43,81,57,2,50,1,49,90,35
80,86,56,64,87,94,1,18,95,10
49,2,35,26,16,2,20,13,89,88
96,66,12,85,11,53,70,55,14,96
37,51,5,31,25,24,62,24,41,75
31,57,44,22,92,34,0,84,75,42
33,37,7,53,73,22,10,8,43,21
36,77,18,33,64,52,45,31,44,37
89,59,93,38,77,11,97,43,78,65
74,25,2,0,48,65,23,42,82,21
95,47,37,6,68,83,44,92,64,43
96,78,1,95,15,46,88,67,67,41
5,47,73,92,15,67,21,61,2,20
10,72,3,65,51,83,43,1,97,46
44,44,59,18,90,5,94,99,16,93
13,7,44,28,62,11,47,87,14,1
34,47,21,84,23,59,5,17,80,64
1,1,21,13,78,49,15,60,41,90
80,69,80,8,11,23,53,81,17,48
95,84,22,0,38,78,83,91,34,56
97,48,4,47,12,32,65,88,45,47
18,50,97,32,47,3,98,64,32,11
64,15,82,55,80,60,26,49,65,93
52,61,98,29,59,62,90,41,70,5
13,74,19,24,57,36,23,20,59,20
60,69,51,63,33,92,67,48,14,25
18,56,12,73,31,49,46,15,2,75
38,97,20,67,46,11,45,22,15,11
75,42,52,77,45,29,84,9,58,49
3,71,81,61,96,52,45,69,11,37
16,72,18,83,98,46,3,95,1,45
36,41,76,3,26,42,30,6,19,13
40,15,71,45,36,58,22,59,32,70
34,11,67,41,55,62,28,9,89,40
24,77,89,11,14,83,30,35,14,17
39,93,75,88,48,84,68,97,74,74
7,74,35,23,63,15,45,13,18,91
4,66,45,96,87,71,2,15,40,70
6,52,86,72,66,73,62,74,57,14
97,4,47,38,96,34,4,1,51,62
84,32,17,13,63,82,62,58,69,50
18,7,5,97,90,0,3,15,70,74
78,39,59,13,29,15,41,48,55,15
61,30,50,75,51,98,22,36,30,36
99,10,36,2,77,78,74,32,28,87
28,74,95,44,88,87,97,68,78,76
20,4,12,84,42,48,33,36,20,62
66,13,68,25,58,73,11,82,20,70
80,49,79,2,26,36,12,74,95,15
69,44,93,74,85,5,56,38,7,35
46,43,69,31,60,73,22,90,26,14
53,79,11,9,66,38,20,91,74,81
49,21,99,16,45,9,10,56,38,83
33,50,2,71,96,15,36,26,78,88
8,3,95,22,57,57,4,91,52,8
4,99,39,41,23,98,13,43,54,19
62,18,85,87,7,70,57,3,42,10
44,43,45,48,39,54,78,7,93,14
8,74,16,10,19,9,12,31,8,64
68,31,51,86,66,65,60,82,22,61
8,30,75,41,93,52,26,2,50,7
30,6,87,47,79,44,98,12,71,68
43,79,47,95,84,66,63,33,4,38
80,13,86,94,51,41,71,17,10,40
6,0,61,26,8,7,83,85,3,84
36,59,49,57,38,14,15,11,52,72
5,76,48,68,53,6,4,66,47,84
58,10,67,38,89,4,14,29,94,86
99,47,43,60,94,32,10,1,84,42
18,53,47,23,30,40,18,45,86,15
92,78,16,93,47,97,98,51,3,81
37,89,84,49,30,41,28,96,58,22
42,7,30,15,62,33,52,85,23,90
71,66,58,48,56,85,81,16,5,32
59,29,60,63,2,28,75,47,12,20
48,46,85,22,18,77,74,89,33,75
4,30,37,80,57,62,0,66,17,36
30,28,52,5,11,86,14,12,29,9
37,62,32,35,87,47,44,83,54,40
39,15,58,68,12,58,86,57,0,46
55,54,28,62,27,94,80,88,53,95
38,28,46,78,44,58,60,65,78,50
85,7,30,82,44,90,8,95,33,43
41,35,61,28,74,51,41,95,27,96
2,91,71,26,26,82,98,42,29,16
31,92,46,55,41,97,34,66,48,17
40,48,57,28,89,56,15,91,10,16
33,79,62,99,32,4,35,6,50,28
13,36,26,65,12,22,23,26,5,97
16,65,7,66,99,57,7,64,36,96
25,89,12,72,18,58,80,18,32,34
82,37,84,34,63,46,78,15,16,4
66,86,45,57,31,95,68,7,47,57
48,70,20,28,14,69,33,0,3,30
61,72,96,70,91,34,31,75,64,61
26,95,86,2,43,72,88,62,78,2
83,23,8,19,26,1,92,95,17,5
