CUSTOMER_ID,ORDER_NUMBER,MATERIAL_NUMBER
94,15,7438
94,15,565
94,15,5715
94,15,3646
94,15,183
94,15,144
94,15,5237
94,15,564
94,15,108
94,15,1080
94,15,73
94,15,8703
94,15,5787
95,11,2406
95,11,2141
95,11,8481
95,11,6167
95,11,51
96,12,8007
96,12,2564
96,12,648
97,7,8630
97,7,14
97,7,820
97,7,319
98,6,41
98,6,1649
98,6,51
99,32,146
100,43,1121
100,43,10915
100,43,3722
100,43,1827
100,43,128
100,43,729
101,70,8941
101,70,720
101,70,2977
101,70,34
101,70,8116
101,70,3320
102,4,332
102,4,1899
102,4,7161
102,4,10
102,4,11349
102,4,2657
102,4,2049
102,4,1364
102,4,2407
102,4,345
103,12,730
103,12,10538
103,12,3079
103,12,6752
103,12,3740
103,12,8864
103,12,5732
103,12,731
103,12,912
103,12,4706
103,12,6678
103,12,1311
103,12,3078
103,12,876
104,3,17
104,3,5560
104,3,1725
104,3,4114
104,3,565
104,3,41
104,3,1059
104,3,1827
104,3,9741
105,68,501
106,19,10976
106,19,3184
106,19,1027
106,19,8973
107,50,4118
108,16,2371
109,47,291
109,47,1218
109,47,4347
109,47,45
109,47,2141
109,47,11756
109,47,4920
110,10,3108
110,10,9806
110,10,4918
110,10,130
111,14,3196
112,28,4920
112,28,491
113,23,10404
113,23,215
113,23,11769
113,23,806
114,9,37
114,9,369
114,9,2453
114,9,1975
114,9,51
114,9,233
114,9,4236
115,58,4306
115,58,2506
115,58,11992
115,58,8751
116,42,8553
116,42,3230
117,81,4711
117,81,1569
117,81,2894
117,81,1540
117,81,3172
117,81,2580
118,4,4256
118,4,4486
118,4,229
118,4,4516
118,4,613
118,4,1084
118,4,2198
118,4,955
118,4,117
118,4,3140
118,4,220
119,4,965
119,4,6913
119,4,1553
119,4,620
119,4,203
119,4,7506
119,4,3846
119,4,2330
119,4,5495
119,4,1542
119,4,3520
119,4,198
119,4,845
119,4,4382
119,4,3724
119,4,1342
119,4,482
119,4,392
119,4,4872
119,4,3993
119,4,1640
119,4,7284
119,4,2453
119,4,11123
120,15,881
120,15,2252
120,15,4529
120,15,7849
120,15,2111
121,8,51
122,13,984
122,13,2788
123,9,1435
123,9,235
124,6,4429
124,6,3019
125,23,427
126,30,5664
126,30,515
126,30,1470
126,30,4597
126,30,1468
126,30,3694
126,30,51
126,30,4571
126,30,4086
127,27,1287
127,27,3075
128,6,2619
128,6,274
128,6,2280
128,6,1393
128,6,313
128,6,980
128,6,543
128,6,196
128,6,6903
129,9,5694
129,9,420
129,9,879
129,9,2331
129,9,2763
129,9,369
130,21,491
130,21,1801
130,21,2608
130,21,51
130,21,3080
130,21,6747
130,21,1218
131,3,1674
131,3,797
131,3,5035
131,3,1814
131,3,382
131,3,8179
132,53,382
133,20,2141
133,20,9659
133,20,8047
133,20,172
133,20,491
133,20,8895
133,20,818
133,20,45
134,21,1987
135,26,2776
135,26,4920
135,26,722
136,18,2013
137,15,2873
138,2,1329
138,2,4654
138,2,4084
138,2,10755
138,2,76
138,2,1859
138,2,4345
138,2,2497
138,2,2296
138,2,1346
138,2,506
138,2,2187
138,2,1745
138,2,9282
138,2,428
138,2,2042
138,2,1994
138,2,5405
138,2,157
138,2,6988
138,2,3627
138,2,5938
138,2,1661
138,2,4429
138,2,7150
139,27,993
139,27,4828
139,27,236
139,27,1784
139,27,543
139,27,6
139,27,7079
139,27,2283
139,27,7331
139,27,4830
139,27,483
139,27,1769
140,11,9663
140,11,7254
140,11,2674
140,11,11803
140,11,3052
140,11,204
140,11,7775
141,41,51
141,41,10581
141,41,3001
141,41,7171
141,41,935
141,41,49
141,41,11306
141,41,3659
141,41,2203
142,76,413
142,76,6500
142,76,7071
143,21,871
144,29,1482
144,29,2141
144,29,986
144,29,2567
144,29,4075
144,29,119
145,24,833
145,24,10
145,24,51
145,24,233
146,43,9597
146,43,427
146,43,7138
147,17,9159
147,17,1674
147,17,2867
148,4,146
149,11,1364
149,11,1081
149,11,2987
149,11,2431
149,11,2534
149,11,2073
149,11,5201
149,11,2537
149,11,1121
150,7,1441
151,33,2702
151,33,1218
151,33,8604
151,33,1723
151,33,3252
152,8,337
152,8,537
152,8,793
152,8,1998
152,8,379
152,8,1921
152,8,51
152,8,2141
152,8,9376
153,17,5252
153,17,1084
153,17,1649
153,17,51
154,24,10505
154,24,3365
155,38,449
155,38,274
155,38,491
156,6,3349
156,6,41
156,6,4678
156,6,986
156,6,3437
157,10,2494
157,10,51
157,10,2496
157,10,196
158,24,627
159,7,2241
159,7,40
159,7,509
159,7,1169
160,23,491
161,18,1203
161,18,6824
161,18,1414
161,18,7220
161,18,7170
161,18,5360
161,18,3333
161,18,9548
161,18,526
161,18,345
161,18,9713
161,18,8257
161,18,9200
161,18,2214
161,18,9179
161,18,475
161,18,5391
162,14,1447
163,15,10869
163,15,366
163,15,291
163,15,10
163,15,5419
163,15,916
164,9,392
164,9,1029
164,9,499
164,9,6100
164,9,10
165,8,4484
165,8,41
165,8,540
165,8,2919
165,8,897
165,8,1983
165,8,2763
165,8,286
166,14,45
166,14,2141
167,44,146
168,16,806
169,61,3596
169,61,1111
170,15,4703
170,15,2430
170,15,1084
170,15,10
171,9,2089
171,9,51
171,9,820
171,9,10
171,9,1326
172,22,2325
172,22,2564
172,22,1639
172,22,5175
173,11,3134
173,11,759
173,11,4707
173,11,1883
173,11,1661
173,11,2713
173,11,6105
173,11,3520
173,11,188
173,11,5406
173,11,319
173,11,3958
174,16,4637
175,5,8612
175,5,3172
175,5,8611
175,5,4711
175,5,2853
175,5,11071
175,5,1569
175,5,8264
176,9,4859
176,9,716
176,9,2125
176,9,3187
177,8,3007
177,8,2396
178,16,6506
178,16,8327
178,16,2400
179,49,491
179,49,3548
180,5,3779
180,5,1732
180,5,9104
180,5,5663
180,5,788
180,5,3726
180,5,4233
181,3,4897
181,3,93
182,4,9119
182,4,5672
182,4,9093
182,4,2381
182,4,2303
182,4,726
182,4,5601
182,4,2048
182,4,4046
182,4,1152
182,4,627
182,4,4352
183,18,1218
183,18,854
183,18,5260
183,18,2104
183,18,2348
183,18,1288
184,8,2531
184,8,4243
184,8,6119
184,8,4847
184,8,250
184,8,1124
184,8,369
184,8,470
184,8,3204
184,8,4567
184,8,1482
184,8,10413
184,8,626
184,8,1402
184,8,9264
184,8,2441
184,8,5302
184,8,2371
184,8,2
184,8,3167
184,8,120
184,8,4673
184,8,1120
184,8,9047
184,8,7234
184,8,132
184,8,1811
184,8,8358
184,8,234
185,10,3356
185,10,2089
185,10,10
185,10,4777
186,8,214
186,8,1873
186,8,1917
186,8,337
186,8,691
186,8,335
186,8,610
186,8,413
186,8,1218
186,8,1790
187,12,1797
187,12,10
187,12,3575
187,12,10306
187,12,3329
187,12,818
188,3,1301
189,6,2951
189,6,6903
189,6,263
189,6,5833
189,6,4525
189,6,1249
189,6,3529
189,6,2357
189,6,120
189,6,2
189,6,220
189,6,5728
189,6,1752
189,6,11306
189,6,11175
189,6,1546
189,6,2452
189,6,687
189,6,2467
189,6,235
189,6,246
189,6,1378
189,6,788
190,3,8777
190,3,1817
190,3,2168
190,3,5784
190,3,8981
190,3,335
190,3,6676
191,32,51
191,32,379
191,32,10
191,32,1393
192,6,1549
192,6,2669
192,6,4519
192,6,1753
192,6,5637
192,6,138
192,6,1762
192,6,46
192,6,6778
192,6,5771
193,16,5237
193,16,657
193,16,853
193,16,11682
193,16,3668
193,16,2923
193,16,7538
193,16,1366
193,16,4246
194,10,3196
194,10,215
194,10,5083
194,10,1942
194,10,8534
195,9,427
196,3,4346
196,3,1390
196,3,1437
196,3,4921
196,3,3372
196,3,1616
196,3,2823
196,3,6719
196,3,10727
196,3,908
196,3,10030
196,3,196
196,3,3087
196,3,694
196,3,1723
196,3,3177
196,3,2406
197,3,4559
197,3,866
197,3,457
197,3,5
197,3,6975
197,3,4423
197,3,7104
197,3,220
197,3,145
197,3,11703
197,3,8654
197,3,319
197,3,557
197,3,2797
197,3,6525
197,3,3932
197,3,107
197,3,2437
197,3,1927
197,3,5206
197,3,1315
197,3,11401
197,3,4558
197,3,53
197,3,7178
197,3,11137
197,3,6481
197,3,144
197,3,246
198,9,756
198,9,233
198,9,263
198,9,375
198,9,257
198,9,6294
198,9,9
198,9,691
198,9,542
198,9,1778
198,9,118
198,9,5829
198,9,2437
198,9,407
199,19,5361
199,19,1200
199,19,4712
199,19,45
199,19,51
200,15,4529
200,15,2496
200,15,8785
200,15,1579
200,15,2573
200,15,1983
200,15,5332
200,15,51
201,25,1035
201,25,5853
201,25,1819
201,25,1360
202,3,51
202,3,531
202,3,3356
203,18,4654
203,18,6893
203,18,3768
204,12,20
204,12,4872
205,13,640
205,13,1483
205,13,8412
205,13,124
205,13,4453
205,13,35
205,13,566
206,4,3041
206,4,510
206,4,1330
206,4,379
206,4,717
206,4,538
207,19,2549
207,19,1631
207,19,6412
207,19,3771
207,19,668
207,19,861
207,19,773
207,19,776
208,7,279
208,7,2165
208,7,1182
208,7,230
209,7,436
209,7,1278
209,7,414
209,7,8028
209,7,4334
209,7,8333
209,7,250
209,7,1579
209,7,5832
210,4,666
210,4,2618
210,4,6300
210,4,2188
210,4,150
210,4,1799
210,4,5566
211,14,3953
211,14,10546
211,14,3057
211,14,524
211,14,51
211,14,2674
211,14,2531
211,14,207
211,14,449
211,14,1181
211,14,1218
211,14,2111
211,14,708
211,14,337
211,14,6684
211,14,3618
211,14,1024
211,14,1402
211,14,343
211,14,8762
211,14,4390
211,14,691
211,14,8327
211,14,137
212,10,6029
212,10,1831
212,10,4918
212,10,2538
212,10,4230
212,10,6071
212,10,4692
212,10,1296
212,10,553
212,10,284
213,16,2539
213,16,7873
214,4,3045
214,4,2348
214,4,4948
214,4,2915
214,4,2453
214,4,3202
214,4,1988
214,4,6761
214,4,536
214,4,1920
214,4,7807
214,4,1083
214,4,3813
214,4,4410
214,4,1790
214,4,60
214,4,3156
214,4,2609
214,4,6684
214,4,5556
214,4,3832
214,4,10023
214,4,7966
214,4,4168
214,4,4963
214,4,307
214,4,228
214,4,6218
214,4,154
214,4,7833
214,4,9
214,4,10946
214,4,1203
214,4,2087
214,4,9326
214,4,4193
214,4,280
214,4,3010
214,4,1024
214,4,2516
215,4,9429
215,4,2798
215,4,768
215,4,2342
215,4,6071
215,4,6090
215,4,6597
215,4,9418
215,4,4829
215,4,5183
215,4,9174
215,4,8520
215,4,10971
215,4,4288
215,4,5478
215,4,6863
215,4,4390
215,4,5468
216,3,510
216,3,1667
216,3,6074
216,3,5794
216,3,818
216,3,205
217,14,8
217,14,833
217,14,4776
217,14,6
217,14,51
217,14,1234
218,4,2608
218,4,4035
218,4,4034
218,4,3152
218,4,2055
218,4,10035
218,4,2131
218,4,2786
218,4,2164
218,4,1633
219,8,5278
219,8,11616
219,8,5291
219,8,6093
219,8,8146
220,13,1218
220,13,5721
220,13,6163
220,13,179
220,13,749
220,13,4114
221,12,2049
221,12,2609
221,12,2110
221,12,833
221,12,258
221,12,2399
221,12,51
221,12,146
221,12,710
221,12,2111
221,12,10
222,7,968
222,7,5769
223,7,427
223,7,1775
223,7,107
223,7,5923
223,7,8595
223,7,9182
223,7,9542
223,7,9368
223,7,1035
223,7,35
223,7,456
223,7,5636
223,7,9688
223,7,2608
223,7,5887
223,7,11741
223,7,11984
223,7,7994
224,8,3980
224,8,10190
224,8,388
224,8,61
224,8,806
224,8,2537
224,8,3686
224,8,1579
224,8,605
224,8,7283
224,8,1705
224,8,65
224,8,1444
224,8,477
224,8,6714
224,8,8843
224,8,6436
224,8,8844
224,8,2477
224,8,1472
225,5,6017
225,5,509
225,5,1163
225,5,8411
225,5,6129
225,5,4007
226,27,4627
226,27,3048
226,27,1188
226,27,2870
226,27,2518
227,11,10016
227,11,6875
227,11,10
227,11,1117
227,11,1176
227,11,1526
228,24,93
228,24,3001
228,24,921
228,24,233
228,24,9
228,24,793
229,3,1807
229,3,7443
229,3,560
229,3,6903
229,3,2472
229,3,270
229,3,1638
229,3,7160
229,3,5017
229,3,6184
230,5,952
230,5,6938
230,5,726
231,7,11687
231,7,424
231,7,10874
231,7,51
232,25,6209
232,25,115
232,25,2453
232,25,156
232,25,820
233,30,6777
233,30,45
234,6,51
235,4,1314
235,4,720
235,4,5
235,4,973
235,4,8
235,4,5878
235,4,9958
235,4,10709
235,4,51
235,4,565
235,4,2707
235,4,4577
235,4,916
235,4,10
235,4,3402
235,4,849
235,4,2969
235,4,5206
235,4,668
235,4,2293
235,4,3664
235,4,9415
235,4,1441
235,4,9241
235,4,3831
235,4,2916
235,4,6245
236,6,9644
236,6,5332
236,6,2013
236,6,7002
236,6,6420
236,6,424
236,6,3740
236,6,2673
236,6,3736
236,6,10703
237,6,11940
238,12,335
238,12,470
238,12,7597
238,12,337
238,12,3832
238,12,2
238,12,3520
238,12,207
238,12,5113
238,12,1781
238,12,2074
238,12,257
238,12,2087
238,12,5597
239,3,6534
240,19,2629
240,19,3534
240,19,1240
240,19,41
240,19,536
240,19,953
240,19,427
240,19,233
240,19,196
241,5,2168
241,5,696
241,5,2141
241,5,2508
241,5,10782
241,5,1623
241,5,3950
241,5,166
241,5,2394
241,5,3711
241,5,6747
241,5,1006
241,5,668
241,5,1246
241,5,6458
241,5,738
241,5,11966
241,5,6406
241,5,5017
241,5,6146
241,5,787
241,5,2665
241,5,3529
241,5,5312
241,5,4434
241,5,6125
241,5,8203
241,5,904
241,5,3084
241,5,1579
241,5,120
242,25,5530
242,25,369
242,25,2288
243,5,839
243,5,1036
243,5,499
244,8,214
244,8,51
245,16,542
245,16,1469
245,16,722
246,7,3502
246,7,4096
246,7,2046
246,7,557
247,11,6644
247,11,1428
247,11,746
247,11,2
247,11,2104
247,11,539
247,11,3820
247,11,990
248,41,3930
248,41,6059
248,41,1234
248,41,9945
248,41,5760
248,41,148
248,41,3674
248,41,4763
248,41,4915
248,41,8219
248,41,439
248,41,1819
248,41,1302
248,41,986
248,41,35
248,41,3646
248,41,307
248,41,7324
248,41,11810
248,41,389
248,41,2421
248,41,3387
248,41,1725
248,41,6608
248,41,1758
248,41,6470
248,41,10
248,41,3589
248,41,3722
248,41,8787
248,41,2691
248,41,10529
248,41,833
248,41,515
248,41,2453
248,41,41
248,41,228
248,41,1184
248,41,427
248,41,45
248,41,1078
248,41,1667
248,41,953
248,41,136
248,41,1623
248,41,1722
248,41,11
248,41,4382
248,41,7841
248,41,1336
248,41,2630
248,41,458
248,41,1656
248,41,5786
248,41,1084
248,41,444
248,41,5349
248,41,25
249,4,1920
249,4,691
249,4,1571
249,4,3409
249,4,228
249,4,6050
249,4,1220
249,4,2312
249,4,4535
249,4,8208
249,4,337
249,4,1780
250,9,1038
250,9,6848
250,9,6437
250,9,6595
250,9,4545
250,9,3770
250,9,4538
250,9,113
250,9,3005
250,9,2419
250,9,2652
250,9,4510
250,9,1569
250,9,1788
251,9,2369
251,9,963
251,9,1055
251,9,11
251,9,4495
251,9,5449
251,9,35
251,9,2616
251,9,1659
251,9,2733
251,9,3596
251,9,6460
252,10,41
252,10,3445
252,10,369
252,10,4413
252,10,1125
252,10,1823
252,10,51
252,10,3213
252,10,2848
252,10,493
252,10,4924
253,6,532
253,6,6841
253,6,51
253,6,536
253,6,1387
253,6,1171
253,6,2864
253,6,1496
254,4,362
254,4,4029
254,4,654
254,4,1276
254,4,9470
254,4,2920
254,4,465
254,4,10669
254,4,1808
254,4,145
254,4,1211
254,4,523
255,4,1036
255,4,953
255,4,2799
255,4,7784
255,4,3722
255,4,10487
255,4,4881
255,4,1364
255,4,601
255,4,5995
255,4,101
255,4,449
255,4,1483
255,4,916
255,4,51
255,4,1920
255,4,3770
255,4,2084
256,51,2885
256,51,45
256,51,25
257,14,1589
257,14,4138
257,14,1898
257,14,490
258,32,9592
258,32,427
259,8,1579
259,8,2212
259,8,5079
259,8,62
259,8,562
259,8,196
259,8,3686
260,4,93
260,4,1373
260,4,1402
260,4,3832
260,4,2087
260,4,538
261,9,1966
261,9,3272
261,9,5944
261,9,10
261,9,258
261,9,5158
261,9,6595
261,9,2265
261,9,7640
261,9,2434
261,9,2573
261,9,95
261,9,7922
261,9,1569
261,9,1658
261,9,2384
261,9,1659
261,9,1392
261,9,4291
261,9,3172
261,9,2436
261,9,1416
261,9,710
261,9,9346
261,9,1218
261,9,184
261,9,206
261,9,1983
261,9,1678
261,9,9146
261,9,1059
261,9,4638
261,9,2432
261,9,3012
261,9,2873
261,9,2544
261,9,4764
261,9,2911
261,9,6558
262,10,801
262,10,6584
263,32,8218
263,32,1632
264,3,3077
264,3,8290
264,3,7100
264,3,2834
264,3,318
264,3,4450
264,3,920
264,3,1816
264,3,319
264,3,6675
264,3,124
264,3,2089
264,3,718
264,3,35
264,3,2383
264,3,2426
265,22,1639
265,22,3536
266,23,1080
266,23,8514
266,23,2137
266,23,343
266,23,1917
266,23,264
266,23,120
266,23,4514
266,23,3353
266,23,4648
266,23,6617
266,23,257
266,23,337
267,10,4127
267,10,9248
267,10,9405
267,10,196
267,10,51
267,10,4244
267,10,41
267,10,6642
267,10,11632
267,10,491
267,10,5701
268,6,2981
268,6,1332
268,6,338
268,6,2518
268,6,3832
268,6,391
268,6,5
268,6,1441
269,25,1995
269,25,804
270,6,148
270,6,7245
270,6,470
271,26,51
271,26,8917
271,26,722
271,26,4036
271,26,3977
271,26,652
272,5,6681
272,5,348
272,5,1945
272,5,2350
272,5,153
272,5,1888
272,5,1066
272,5,9659
272,5,4626
272,5,1509
272,5,7118
272,5,5486
272,5,1697
272,5,146
272,5,2125
272,5,1885
272,5,5675
272,5,3571
272,5,542
272,5,360
272,5,3438
272,5,8965
272,5,718
272,5,11
272,5,191
272,5,62
272,5,1531
272,5,3048
272,5,4246
272,5,10
272,5,3647
273,34,422
273,34,2343
273,34,698
273,34,875
273,34,3520
273,34,136
273,34,8764
274,5,5566
274,5,9909
274,5,6036
274,5,3415
274,5,7046
274,5,4892
274,5,4531
275,8,7076
275,8,2265
275,8,4642
275,8,3048
275,8,1098
275,8,6619
275,8,9545
275,8,1169
275,8,470
275,8,1661
275,8,1111
275,8,172
276,16,14
276,16,3320
276,16,5717
276,16,1169
276,16,2786
276,16,475
277,19,1258
277,19,203
277,19,3213
277,19,1817
278,8,2073
278,8,4518
278,8,1435
278,8,1593
278,8,2864
279,10,3433
280,3,14
281,14,6756
281,14,427
281,14,689
281,14,900
282,23,51
283,16,722
283,16,2125
284,11,1783
285,27,5087
285,27,1819
285,27,1382
285,27,1770
285,27,5790
285,27,8794
285,27,2919
285,27,1311
285,27,651
285,27,717
285,27,3149
285,27,172
285,27,530
285,27,1066
285,27,1744
285,27,605
285,27,1946
285,27,1323
285,27,5538
285,27,4024
285,27,369
285,27,6808
286,8,406
286,8,359
286,8,271
286,8,6769
286,8,42
287,22,5968
287,22,1314
287,22,67
287,22,395
287,22,3181
287,22,6819
287,22,8389
287,22,2157
287,22,8967
287,22,1718
287,22,415
287,22,6770
287,22,66
287,22,279
288,9,9076
288,9,3556
288,9,10
288,9,51
289,28,3182
289,28,51
290,32,2
290,32,2384
290,32,509
290,32,40
290,32,427
290,32,536
290,32,7141
290,32,1943
290,32,3529
291,7,413
291,7,3028
291,7,6854
291,7,6852
291,7,2012
292,9,837
292,9,1596
292,9,9111
292,9,2609
292,9,5545
292,9,2871
292,9,1334
293,12,51
293,12,510
293,12,2406
294,5,470
294,5,10469
294,5,1672
294,5,367
294,5,9
294,5,285
294,5,4984
294,5,214
294,5,560
294,5,2127
294,5,852
295,30,1845
295,30,4478
295,30,3935
295,30,470
295,30,1330
295,30,1827
295,30,776
296,7,3640
296,7,121
296,7,2453
296,7,280
296,7,427
297,13,427
297,13,54
297,13,1073
297,13,5039
297,13,622
297,13,4057
297,13,5359
297,13,45
297,13,5041
297,13,3081
298,5,731
299,3,3437
299,3,1828
299,3,6
299,3,196
299,3,989
299,3,2527
299,3,729
299,3,713
299,3,239
300,3,660
300,3,5160
300,3,553
300,3,538
300,3,3608
300,3,7641
301,37,1066
301,37,10
301,37,5565
301,37,7731
301,37,5726
301,37,570
301,37,2848
301,37,489
301,37,1878
302,8,10
302,8,4969
302,8,51
302,8,2564
302,8,246
302,8,2225
302,8,369
302,8,6050
303,16,9691
303,16,2320
304,14,4920
304,14,1187
304,14,725
304,14,8788
304,14,782
305,5,2629
305,5,2630
305,5,7723
305,5,24
305,5,1579
305,5,3686
306,46,487
306,46,2317
307,25,291
307,25,536
308,8,2453
308,8,1805
308,8,833
308,8,2400
308,8,610
308,8,8327
308,8,28
309,6,2455
309,6,540
309,6,7143
309,6,6888
309,6,38
309,6,4717
309,6,1550
309,6,41
309,6,749
310,4,111
310,4,2
310,4,1005
311,3,3641
311,3,3871
311,3,6353
311,3,947
311,3,10471
312,13,1675
312,13,4363
312,13,5745
312,13,2752
312,13,6951
313,13,418
313,13,1059
313,13,9149
313,13,309
313,13,2498
313,13,5193
314,8,7976
314,8,1082
314,8,9435
314,8,2781
314,8,1017
314,8,348
314,8,7026
314,8,360
315,4,2564
315,4,389
316,15,668
316,15,51
316,15,2141
316,15,3356
316,15,172
317,10,2690
317,10,530
318,15,1710
318,15,6802
318,15,4507
318,15,2
318,15,5836
318,15,9025
318,15,4789
318,15,5790
318,15,996
318,15,2406
319,14,7128
319,14,11817
319,14,1209
320,13,659
320,13,2073
321,4,11717
322,7,5312
322,7,6029
322,7,2661
322,7,993
322,7,6814
322,7,291
323,9,7954
323,9,1496
323,9,7170
323,9,698
324,47,1208
325,11,2
325,11,3797
325,11,3453
325,11,219
325,11,3023
325,11,1124
325,11,1349
325,11,3798
326,6,1279
327,9,1323
327,9,6907
327,9,10402
327,9,551
